MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
2019-07-22 6:00,2,3,2019-07-23 6:00,0,100.00 ,2019-07-24 6:00,0,70.03 
2019-07-22 10:30,1,3,2019-07-23 10:30,0,100.00 ,2019-07-24 10:30,1,100.00 
2019-07-22 11:00,2,2,2019-07-23 11:00,0,100.00 ,2019-07-24 11:00,0,99.99 
2019-07-22 13:00,1,1,2019-07-23 13:00,0,100.00 ,2019-07-24 13:00,0,99.91 
2019-07-22 17:00,2,2,2019-07-23 17:00,1,99.58 ,2019-07-24 17:00,1,72.19 
2019-07-23 0:00,1,3,2019-07-24 0:00,0,100.00 ,2019-07-25 0:00,1,100.00 
2019-07-23 2:00,1,1,2019-07-24 2:00,1,100.00 ,2019-07-25 2:00,0,99.99 
2019-07-23 2:30,2,3,2019-07-24 2:30,0,100.00 ,2019-07-25 2:30,0,96.03 
2019-07-23 3:00,2,1,2019-07-24 3:00,0,100.00 ,2019-07-25 3:00,0,99.83 
2019-07-23 4:00,1,2,2019-07-24 4:00,1,88.04 ,2019-07-25 4:00,0,98.93 
2019-07-23 5:30,1,1,2019-07-24 5:30,1,100.00 ,2019-07-25 5:30,0,99.99 
2019-07-23 8:30,2,2,2019-07-24 8:30,0,100.00 ,2019-07-25 8:30,0,100.00 
2019-07-23 9:00,2,3,2019-07-24 9:00,0,100.00 ,2019-07-25 9:00,0,99.69 
2019-07-23 11:00,2,1,2019-07-24 11:00,0,100.00 ,2019-07-25 11:00,0,99.78 
2019-07-23 15:00,1,3,2019-07-24 15:00,0,100.00 ,2019-07-25 15:00,1,100.00 
2019-07-23 15:30,2,1,2019-07-24 15:30,0,100.00 ,2019-07-25 15:30,0,99.73 
2019-07-23 17:00,2,1,2019-07-24 17:00,0,100.00 ,2019-07-25 17:00,0,99.74 
2019-07-23 17:30,2,1,2019-07-24 17:30,0,100.00 ,2019-07-25 17:30,0,99.75 
2019-07-23 17:30,2,3,2019-07-24 17:30,0,99.85 ,2019-07-25 17:30,0,99.99 
2019-07-23 20:30,1,3,2019-07-24 20:30,0,100.00 ,2019-07-25 20:30,1,100.00 
2019-07-23 22:00,1,2,2019-07-24 22:00,1,94.39 ,2019-07-25 22:00,0,98.97 
2019-07-24 0:00,2,2,2019-07-25 0:00,0,100.00 ,2019-07-26 0:00,0,99.98 
2019-07-24 0:30,1,2,2019-07-25 0:30,1,86.57 ,2019-07-26 0:30,0,98.95 
2019-07-24 1:30,2,2,2019-07-25 1:30,0,100.00 ,2019-07-26 1:30,0,99.99 
2019-07-24 1:30,1,3,2019-07-25 1:30,0,100.00 ,2019-07-26 1:30,1,100.00 
2019-07-24 4:30,1,1,2019-07-25 4:30,1,100.00 ,2019-07-26 4:30,0,99.99 
2019-07-24 6:30,1,2,2019-07-25 6:30,1,86.14 ,2019-07-26 6:30,0,98.92 
2019-07-24 15:30,1,1,2019-07-25 15:30,0,100.00 ,2019-07-26 15:30,0,99.97 
2019-07-24 19:00,1,3,2019-07-25 19:00,0,100.00 ,2019-07-26 19:00,1,100.00 
2019-07-24 21:30,1,1,2019-07-25 21:30,0,88.07 ,2019-07-26 21:30,0,99.97 
2019-07-24 23:30,1,3,2019-07-25 23:30,0,100.00 ,2019-07-26 23:30,1,100.00 
2019-07-25 2:00,2,1,2019-07-26 2:00,0,100.00 ,2019-07-27 2:00,0,99.82 
2019-07-25 2:30,2,2,2019-07-26 2:30,0,100.00 ,2019-07-27 2:30,0,100.00 
2019-07-25 6:30,1,2,2019-07-26 6:30,1,87.01 ,2019-07-27 6:30,0,98.91 
2019-07-25 12:30,1,3,2019-07-26 12:30,0,100.00 ,2019-07-27 12:30,1,100.00 
2019-07-25 18:30,1,2,2019-07-26 18:30,1,81.14 ,2019-07-27 18:30,0,98.91 
2019-07-25 22:00,2,3,2019-07-26 22:00,0,100.00 ,2019-07-27 22:00,0,95.33 
2019-07-26 0:00,2,1,2019-07-27 0:00,0,100.00 ,2019-07-28 0:00,0,99.83 
2019-07-26 1:30,2,1,2019-07-27 1:30,0,100.00 ,2019-07-28 1:30,0,99.83 
2019-07-26 3:30,2,1,2019-07-27 3:30,0,100.00 ,2019-07-28 3:30,0,99.82 
2019-07-26 6:00,1,3,2019-07-27 6:00,0,100.00 ,2019-07-28 6:00,1,100.00 
2019-07-26 7:30,2,1,2019-07-27 7:30,0,100.00 ,2019-07-28 7:30,0,99.83 
2019-07-26 9:00,2,1,2019-07-27 9:00,0,100.00 ,2019-07-28 9:00,0,99.81 
2019-07-26 11:30,1,1,2019-07-27 11:30,1,100.00 ,2019-07-28 11:30,0,99.99 
2019-07-26 16:30,1,2,2019-07-27 16:30,1,79.30 ,2019-07-28 16:30,0,98.91 
2019-07-26 18:00,1,3,2019-07-27 18:00,0,100.00 ,2019-07-28 18:00,1,100.00 
2019-07-26 22:30,2,1,2019-07-27 22:30,0,100.00 ,2019-07-28 22:30,0,99.82 
2019-07-27 5:30,1,2,2019-07-28 5:30,1,81.42 ,2019-07-29 5:30,0,98.90 
2019-07-27 6:00,1,3,2019-07-28 6:00,0,100.00 ,2019-07-29 6:00,1,100.00 
2019-07-27 12:00,2,2,2019-07-28 12:00,1,100.00 ,2019-07-29 12:00,0,99.96 
2019-07-27 17:00,1,2,2019-07-28 17:00,1,98.60 ,2019-07-29 17:00,0,98.94 
2019-07-27 22:00,2,2,2019-07-28 22:00,0,100.00 ,2019-07-29 22:00,0,100.00 
2019-07-27 23:30,1,2,2019-07-28 23:30,1,98.48 ,2019-07-29 23:30,0,98.94 
2019-07-27 23:30,1,1,2019-07-28 23:30,1,92.79 ,2019-07-29 23:30,0,99.93 
2019-07-28 5:00,1,3,2019-07-29 5:00,0,100.00 ,2019-07-30 5:00,1,100.00 
2019-07-28 8:00,2,2,2019-07-29 8:00,0,100.00 ,2019-07-30 8:00,0,100.00 
2019-07-28 13:00,2,2,2019-07-29 13:00,0,100.00 ,2019-07-30 13:00,0,100.00 
2019-07-28 13:30,1,2,2019-07-29 13:30,0,72.57 ,2019-07-30 13:30,0,98.90 
2019-07-28 17:00,1,1,2019-07-29 17:00,0,99.99 ,2019-07-30 17:00,0,99.97 
2019-07-28 17:30,1,3,2019-07-29 17:30,0,100.00 ,2019-07-30 17:30,1,100.00 
2019-07-28 21:00,2,3,2019-07-29 21:00,0,100.00 ,2019-07-30 21:00,0,99.85 
2019-07-28 21:30,2,1,2019-07-29 21:30,0,100.00 ,2019-07-30 21:30,0,99.80 
2019-07-29 0:00,1,2,2019-07-30 0:00,1,67.58 ,2019-07-31 0:00,0,98.92 
2019-07-29 3:00,2,1,2019-07-30 3:00,0,100.00 ,2019-07-31 3:00,0,99.79 
2019-07-29 4:30,1,2,2019-07-30 4:30,1,71.66 ,2019-07-31 4:30,0,98.94 
2019-07-29 6:00,1,1,2019-07-30 6:00,1,98.68 ,2019-07-31 6:00,0,99.99 
2019-07-29 8:30,2,2,2019-07-30 8:30,0,99.93 ,2019-07-31 8:30,0,99.99 
2019-07-29 12:00,2,2,2019-07-30 12:00,1,100.00 ,2019-07-31 12:00,0,98.77 
2019-07-29 12:30,1,1,2019-07-30 12:30,0,100.00 ,2019-07-31 12:30,0,99.83 
2019-07-29 13:30,1,3,2019-07-30 13:30,0,100.00 ,2019-07-31 13:30,1,100.00 
2019-07-29 16:30,1,2,2019-07-30 16:30,1,66.85 ,2019-07-31 16:30,0,98.96 
2019-07-29 19:00,1,1,2019-07-30 19:00,0,100.00 ,2019-07-31 19:00,0,99.84 
2019-07-29 20:00,2,3,2019-07-30 20:00,0,100.00 ,2019-07-31 20:00,0,99.96 
2019-07-29 20:30,1,2,2019-07-30 20:30,1,95.25 ,2019-07-31 20:30,0,98.97 
2019-07-29 21:00,1,2,2019-07-30 21:00,1,95.49 ,2019-07-31 21:00,0,98.97 
2019-07-30 0:30,1,3,2019-07-31 0:30,0,100.00 ,2019-08-01 0:30,1,100.00 
2019-07-30 4:30,1,1,2019-07-31 4:30,0,78.85 ,2019-08-01 4:30,0,99.99 
2019-07-30 8:00,1,2,2019-07-31 8:00,0,83.18 ,2019-08-01 8:00,0,98.93 
2019-07-30 14:30,2,1,2019-07-31 14:30,0,100.00 ,2019-08-01 14:30,0,99.74 
2019-07-30 18:00,2,2,2019-07-31 18:00,0,100.00 ,2019-08-01 18:00,0,99.29 
2019-07-30 18:30,1,3,2019-07-31 18:30,0,100.00 ,2019-08-01 18:30,1,100.00 
2019-07-30 20:30,2,2,2019-07-31 20:30,0,100.00 ,2019-08-01 20:30,0,99.94 
2019-07-31 2:30,2,2,2019-08-01 2:30,0,100.00 ,2019-08-02 2:30,0,100.00 
2019-07-31 3:30,2,2,2019-08-01 3:30,0,100.00 ,2019-08-02 3:30,0,100.00 
2019-07-31 3:30,2,3,2019-08-01 3:30,0,100.00 ,2019-08-02 3:30,0,98.13 
2019-07-31 5:00,1,2,2019-08-01 5:00,1,71.94 ,2019-08-02 5:00,0,98.94 
2019-07-31 6:30,1,3,2019-08-01 6:30,0,100.00 ,2019-08-02 6:30,1,100.00 
2019-07-31 7:00,2,3,2019-08-01 7:00,0,100.00 ,2019-08-02 7:00,0,90.89 
2019-07-31 8:30,2,1,2019-08-01 8:30,0,100.00 ,2019-08-02 8:30,0,99.80 
2019-07-31 8:30,1,1,2019-08-01 8:30,0,93.74 ,2019-08-02 8:30,0,100.00 
2019-07-31 9:00,1,1,2019-08-01 9:00,0,56.11 ,2019-08-02 9:00,0,100.00 
2019-07-31 11:30,2,2,2019-08-01 11:30,0,100.00 ,2019-08-02 11:30,0,100.00 
2019-07-31 19:00,1,3,2019-08-01 19:00,0,100.00 ,2019-08-02 19:00,1,100.00 
2019-07-31 20:00,1,1,2019-08-01 20:00,1,91.40 ,2019-08-02 20:00,0,99.99 
2019-07-31 21:30,2,3,2019-08-01 21:30,0,100.00 ,2019-08-02 21:30,0,91.05 
2019-07-31 22:30,1,2,2019-08-01 22:30,1,77.89 ,2019-08-02 22:30,0,98.93 
2019-08-01 7:00,1,1,2019-08-02 7:00,1,100.00 ,2019-08-03 7:00,0,100.00 
2019-08-01 10:00,1,2,2019-08-02 10:00,0,98.30 ,2019-08-03 10:00,0,98.88 
2019-08-01 14:00,1,2,2019-08-02 14:00,0,99.51 ,2019-08-03 14:00,0,98.90 
2019-08-01 15:30,1,3,2019-08-02 15:30,0,100.00 ,2019-08-03 15:30,1,100.00 
2019-08-01 18:00,2,1,2019-08-02 18:00,0,100.00 ,2019-08-03 18:00,0,99.77 
2019-08-01 18:30,2,1,2019-08-02 18:30,0,100.00 ,2019-08-03 18:30,0,99.77 
2019-08-01 19:30,2,1,2019-08-02 19:30,0,100.00 ,2019-08-03 19:30,0,99.80 
2019-08-01 20:30,1,3,2019-08-02 20:30,0,100.00 ,2019-08-03 20:30,1,100.00 
2019-08-02 0:00,2,2,2019-08-03 0:00,0,100.00 ,2019-08-04 0:00,0,100.00 
2019-08-02 6:00,1,3,2019-08-03 6:00,0,100.00 ,2019-08-04 6:00,1,100.00 
2019-08-02 12:30,2,2,2019-08-03 12:30,1,100.00 ,2019-08-04 12:30,0,99.67 
2019-08-02 16:30,2,1,2019-08-03 16:30,0,100.00 ,2019-08-04 16:30,0,99.77 
2019-08-02 23:00,1,2,2019-08-03 23:00,1,84.17 ,2019-08-04 23:00,0,98.98 
2019-08-03 5:30,2,1,2019-08-04 5:30,0,100.00 ,2019-08-05 5:30,0,99.86 
2019-08-03 7:00,1,3,2019-08-04 7:00,0,100.00 ,2019-08-05 7:00,1,100.00 
2019-08-03 9:00,2,2,2019-08-04 9:00,0,99.19 ,2019-08-05 9:00,0,100.00 
2019-08-03 10:30,2,2,2019-08-04 10:30,1,100.00 ,2019-08-05 10:30,0,100.00 
2019-08-03 10:30,1,1,2019-08-04 10:30,0,100.00 ,2019-08-05 10:30,0,99.99 
2019-08-03 13:30,1,3,2019-08-04 13:30,0,100.00 ,2019-08-05 13:30,1,100.00 
2019-08-03 16:30,2,1,2019-08-04 16:30,0,100.00 ,2019-08-05 16:30,0,99.77 
2019-08-03 18:30,1,2,2019-08-04 18:30,1,76.77 ,2019-08-05 18:30,0,98.99 
2019-08-03 20:30,2,1,2019-08-04 20:30,0,100.00 ,2019-08-05 20:30,0,99.83 
2019-08-03 21:30,2,2,2019-08-04 21:30,0,100.00 ,2019-08-05 21:30,0,98.68 
2019-08-03 23:30,1,1,2019-08-04 23:30,1,66.56 ,2019-08-05 23:30,0,99.99 
2019-08-04 0:00,2,1,2019-08-05 0:00,0,100.00 ,2019-08-06 0:00,0,99.84 
2019-08-04 1:00,2,1,2019-08-05 1:00,0,100.00 ,2019-08-06 1:00,0,99.85 
2019-08-04 1:30,1,2,2019-08-05 1:30,1,96.59 ,2019-08-06 1:30,0,99.00 
2019-08-04 3:30,1,1,2019-08-05 3:30,1,90.38 ,2019-08-06 3:30,0,100.00 
2019-08-04 6:30,1,1,2019-08-05 6:30,1,100.00 ,2019-08-06 6:30,0,100.00 
2019-08-04 6:30,2,3,2019-08-05 6:30,0,100.00 ,2019-08-06 6:30,0,84.45 
2019-08-04 7:00,2,2,2019-08-05 7:00,0,100.00 ,2019-08-06 7:00,0,100.00 
2019-08-04 8:30,1,2,2019-08-05 8:30,0,99.21 ,2019-08-06 8:30,0,98.92 
2019-08-04 14:00,1,2,2019-08-05 14:00,0,76.84 ,2019-08-06 14:00,0,98.97 
2019-08-04 15:00,2,2,2019-08-05 15:00,1,100.00 ,2019-08-06 15:00,1,89.68 
2019-08-04 16:00,1,3,2019-08-05 16:00,0,100.00 ,2019-08-06 16:00,1,100.00 
2019-08-04 16:00,1,1,2019-08-05 16:00,0,100.00 ,2019-08-06 16:00,0,99.89 
2019-08-04 18:30,1,1,2019-08-05 18:30,0,99.99 ,2019-08-06 18:30,0,100.00 
2019-08-04 21:00,2,2,2019-08-05 21:00,0,100.00 ,2019-08-06 21:00,0,99.81 
2019-08-04 21:00,2,3,2019-08-05 21:00,0,100.00 ,2019-08-06 21:00,0,95.88 
2019-08-04 21:00,1,1,2019-08-05 21:00,0,99.98 ,2019-08-06 21:00,0,100.00 
2019-08-05 5:00,1,1,2019-08-06 5:00,1,100.00 ,2019-08-07 5:00,0,100.00 
2019-08-05 5:30,1,1,2019-08-06 5:30,1,100.00 ,2019-08-07 5:30,0,100.00 
2019-08-05 9:00,2,3,2019-08-06 9:00,0,100.00 ,2019-08-07 9:00,1,82.80 
2019-08-06 2:30,1,2,2019-08-07 2:30,1,53.28 ,2019-08-08 2:30,0,98.97 
2019-08-06 4:00,1,1,2019-08-07 4:00,1,98.22 ,2019-08-08 4:00,0,100.00 
2019-08-06 9:00,1,3,2019-08-07 9:00,0,100.00 ,2019-08-08 9:00,1,100.00 
2019-08-07 8:30,2,2,2019-08-08 8:30,0,99.40 ,2019-08-09 8:30,0,99.99 
2019-08-08 1:30,2,1,2019-08-09 1:30,0,100.00 ,2019-08-10 1:30,0,99.87 
2019-08-08 5:00,2,1,2019-08-09 5:00,0,100.00 ,2019-08-10 5:00,0,99.87 
2019-08-08 7:30,2,3,2019-08-09 7:30,0,100.00 ,2019-08-10 7:30,0,56.16 
2019-08-08 10:30,2,2,2019-08-09 10:30,1,100.00 ,2019-08-10 10:30,0,100.00 
2019-08-08 11:00,1,3,2019-08-09 11:00,0,100.00 ,2019-08-10 11:00,1,100.00 
2019-08-08 13:00,2,1,2019-08-09 13:00,0,100.00 ,2019-08-10 13:00,0,99.79 
2019-08-08 17:30,1,1,2019-08-09 17:30,0,99.97 ,2019-08-10 17:30,0,100.00 
2019-08-08 18:30,2,2,2019-08-09 18:30,0,100.00 ,2019-08-10 18:30,0,98.62 
2019-08-08 20:30,1,3,2019-08-09 20:30,0,100.00 ,2019-08-10 20:30,1,100.00 
2019-08-08 22:30,2,2,2019-08-09 22:30,0,100.00 ,2019-08-10 22:30,0,99.99 
2019-08-09 0:00,1,2,2019-08-10 0:00,1,82.69 ,2019-08-11 0:00,0,98.97 
2019-08-09 0:30,1,3,2019-08-10 0:30,0,100.00 ,2019-08-11 0:30,1,100.00 
2019-08-09 0:30,1,2,2019-08-10 0:30,1,80.61 ,2019-08-11 0:30,0,98.97 
2019-08-09 1:00,2,2,2019-08-10 1:00,0,100.00 ,2019-08-11 1:00,0,99.99 
2019-08-09 3:30,1,2,2019-08-10 3:30,1,76.77 ,2019-08-11 3:30,0,98.95 
2019-08-09 5:30,1,3,2019-08-10 5:30,0,100.00 ,2019-08-11 5:30,1,100.00 
2019-08-09 8:00,2,2,2019-08-10 8:00,0,100.00 ,2019-08-11 8:00,0,100.00 
2019-08-09 12:00,2,3,2019-08-10 12:00,0,100.00 ,2019-08-11 12:00,0,91.38 
2019-08-09 12:30,2,1,2019-08-10 12:30,0,100.00 ,2019-08-11 12:30,0,99.79 
2019-08-09 14:30,2,3,2019-08-10 14:30,0,100.00 ,2019-08-11 14:30,0,99.45 
2019-08-09 23:30,1,1,2019-08-10 23:30,1,99.40 ,2019-08-11 23:30,0,100.00 
2019-08-10 0:30,1,1,2019-08-11 0:30,1,100.00 ,2019-08-12 0:30,0,100.00 
2019-08-10 1:00,2,3,2019-08-11 1:00,0,100.00 ,2019-08-12 1:00,1,66.02 
2019-08-10 2:00,1,2,2019-08-11 2:00,1,88.97 ,2019-08-12 2:00,0,98.96 
2019-08-10 15:00,1,2,2019-08-11 15:00,0,99.69 ,2019-08-12 15:00,0,98.97 
2019-08-10 19:00,1,2,2019-08-11 19:00,0,73.13 ,2019-08-12 19:00,0,99.00 
2019-08-10 19:30,2,2,2019-08-11 19:30,1,100.00 ,2019-08-12 19:30,1,98.58 
2019-08-11 0:30,2,2,2019-08-12 0:30,0,100.00 ,2019-08-13 0:30,0,94.76 
2019-08-11 1:00,1,3,2019-08-12 1:00,0,100.00 ,2019-08-13 1:00,1,100.00 
2019-08-11 2:00,1,3,2019-08-12 2:00,0,100.00 ,2019-08-13 2:00,1,100.00 
2019-08-11 3:00,2,2,2019-08-12 3:00,0,100.00 ,2019-08-13 3:00,0,95.30 
2019-08-11 3:30,2,2,2019-08-12 3:30,0,100.00 ,2019-08-13 3:30,0,97.90 
2019-08-11 3:30,1,3,2019-08-12 3:30,0,100.00 ,2019-08-13 3:30,1,100.00 
2019-08-11 4:00,1,2,2019-08-12 4:00,0,69.47 ,2019-08-13 4:00,0,99.00 
2019-08-11 8:30,1,2,2019-08-12 8:30,0,94.31 ,2019-08-13 8:30,0,98.98 
2019-08-11 9:00,2,2,2019-08-12 9:00,0,99.99 ,2019-08-13 9:00,0,99.61 
2019-08-11 13:30,2,1,2019-08-12 13:30,0,100.00 ,2019-08-13 13:30,0,99.76 
2019-08-11 14:00,2,1,2019-08-12 14:00,0,100.00 ,2019-08-13 14:00,0,99.77 
2019-08-11 16:30,2,1,2019-08-12 16:30,0,100.00 ,2019-08-13 16:30,0,99.78 
2019-08-11 21:00,1,2,2019-08-12 21:00,0,85.25 ,2019-08-13 21:00,0,98.99 
2019-08-12 1:30,1,2,2019-08-13 1:30,1,92.83 ,2019-08-14 1:30,0,98.97 
2019-08-12 1:30,2,2,2019-08-13 1:30,0,100.00 ,2019-08-14 1:30,0,100.00 
2019-08-12 2:30,2,3,2019-08-13 2:30,0,100.00 ,2019-08-14 2:30,1,87.71 
2019-08-12 4:30,1,1,2019-08-13 4:30,1,100.00 ,2019-08-14 4:30,0,100.00 
2019-08-12 5:00,2,2,2019-08-13 5:00,0,100.00 ,2019-08-14 5:00,0,100.00 
2019-08-12 9:00,2,2,2019-08-13 9:00,0,100.00 ,2019-08-14 9:00,0,100.00 
2019-08-12 16:00,1,1,2019-08-13 16:00,0,99.99 ,2019-08-14 16:00,0,99.99 
2019-08-12 17:00,2,1,2019-08-13 17:00,0,100.00 ,2019-08-14 17:00,0,99.81 
2019-08-12 17:00,1,2,2019-08-13 17:00,0,65.72 ,2019-08-14 17:00,0,98.92 
2019-08-12 17:30,1,2,2019-08-13 17:30,0,74.69 ,2019-08-14 17:30,0,98.92 
2019-08-12 17:30,2,1,2019-08-13 17:30,0,100.00 ,2019-08-14 17:30,0,99.80 
2019-08-12 18:00,2,3,2019-08-13 18:00,0,100.00 ,2019-08-14 18:00,0,99.50 
2019-08-12 18:00,1,2,2019-08-13 18:00,1,61.89 ,2019-08-14 18:00,0,98.93 
2019-08-13 6:00,1,2,2019-08-14 6:00,1,88.65 ,2019-08-15 6:00,0,98.96 
2019-08-13 9:30,2,2,2019-08-14 9:30,0,99.94 ,2019-08-15 9:30,0,100.00 
2019-08-13 10:30,2,2,2019-08-14 10:30,1,99.74 ,2019-08-15 10:30,0,100.00 
2019-08-14 1:30,1,1,2019-08-15 1:30,0,98.73 ,2019-08-16 1:30,0,99.99 
2019-08-14 3:30,2,2,2019-08-15 3:30,0,100.00 ,2019-08-16 3:30,0,99.99 
2019-08-14 5:30,1,2,2019-08-15 5:30,1,89.34 ,2019-08-16 5:30,0,98.95 
2019-08-14 5:30,1,1,2019-08-15 5:30,1,100.00 ,2019-08-16 5:30,0,100.00 
2019-08-14 5:30,2,1,2019-08-15 5:30,0,100.00 ,2019-08-16 5:30,0,99.85 
2019-08-15 0:30,1,2,2019-08-16 0:30,0,57.73 ,2019-08-17 0:30,0,98.98 
2019-08-15 3:30,2,1,2019-08-16 3:30,0,100.00 ,2019-08-17 3:30,0,99.85 
2019-08-15 4:30,1,2,2019-08-16 4:30,0,67.68 ,2019-08-17 4:30,0,98.98 
2019-08-15 6:00,2,2,2019-08-16 6:00,0,100.00 ,2019-08-17 6:00,0,98.48 
2019-08-15 6:00,2,1,2019-08-16 6:00,0,100.00 ,2019-08-17 6:00,0,99.85 
2019-08-15 7:00,1,2,2019-08-16 7:00,0,73.25 ,2019-08-17 7:00,0,98.98 
2019-08-15 9:30,1,1,2019-08-16 9:30,0,93.80 ,2019-08-17 9:30,0,100.00 
2019-08-15 10:00,2,1,2019-08-16 10:00,0,100.00 ,2019-08-17 10:00,0,99.84 
2019-08-16 3:30,1,1,2019-08-17 3:30,1,100.00 ,2019-08-18 3:30,0,100.00 
2019-08-16 4:00,1,2,2019-08-17 4:00,1,95.97 ,2019-08-18 4:00,0,98.98 
2019-08-16 4:30,1,1,2019-08-17 4:30,1,100.00 ,2019-08-18 4:30,0,100.00 
2019-08-16 5:30,1,3,2019-08-17 5:30,0,100.00 ,2019-08-18 5:30,1,100.00 
2019-08-16 10:00,1,1,2019-08-17 10:00,1,77.68 ,2019-08-18 10:00,0,100.00 
2019-08-16 18:30,2,3,2019-08-17 18:30,0,99.99 ,2019-08-18 18:30,0,99.88 
2019-08-16 20:30,2,2,2019-08-17 20:30,0,100.00 ,2019-08-18 20:30,0,99.68 
2019-08-16 21:00,2,2,2019-08-17 21:00,0,100.00 ,2019-08-18 21:00,0,99.89 
2019-08-16 22:00,1,1,2019-08-17 22:00,1,100.00 ,2019-08-18 22:00,0,100.00 
2019-08-16 22:30,1,1,2019-08-17 22:30,1,100.00 ,2019-08-18 22:30,0,100.00 
2019-08-17 2:00,1,3,2019-08-18 2:00,0,100.00 ,2019-08-19 2:00,1,100.00 
2019-08-17 8:00,1,3,2019-08-18 8:00,0,100.00 ,2019-08-19 8:00,1,100.00 
2019-08-17 12:00,2,3,2019-08-18 12:00,0,100.00 ,2019-08-19 12:00,0,97.20 
2019-08-17 21:30,2,1,2019-08-18 21:30,0,100.00 ,2019-08-19 21:30,0,99.85 
2019-08-17 22:00,2,1,2019-08-18 22:00,0,100.00 ,2019-08-19 22:00,0,99.85 
2019-08-17 23:30,1,3,2019-08-18 23:30,0,100.00 ,2019-08-19 23:30,1,100.00 
2019-08-18 2:00,1,3,2019-08-19 2:00,0,100.00 ,2019-08-20 2:00,1,100.00 
2019-08-18 2:30,2,3,2019-08-19 2:30,0,100.00 ,2019-08-20 2:30,0,68.47 
2019-08-18 3:00,1,1,2019-08-19 3:00,1,100.00 ,2019-08-20 3:00,0,100.00 
2019-08-18 6:30,2,1,2019-08-19 6:30,0,100.00 ,2019-08-20 6:30,0,99.86 
2019-08-18 7:30,2,1,2019-08-19 7:30,0,100.00 ,2019-08-20 7:30,0,99.86 
2019-08-18 12:30,2,3,2019-08-19 12:30,0,100.00 ,2019-08-20 12:30,0,96.65 
2019-08-18 16:30,2,1,2019-08-19 16:30,0,100.00 ,2019-08-20 16:30,0,99.74 
2019-08-18 17:30,2,1,2019-08-19 17:30,0,100.00 ,2019-08-20 17:30,0,99.76 
2019-08-18 20:00,1,3,2019-08-19 20:00,0,100.00 ,2019-08-20 20:00,1,100.00 
2019-08-18 20:30,1,1,2019-08-19 20:30,0,98.59 ,2019-08-20 20:30,0,99.99 
2019-08-18 21:00,1,1,2019-08-19 21:00,0,99.86 ,2019-08-20 21:00,0,99.99 
2019-08-19 2:30,1,1,2019-08-20 2:30,1,100.00 ,2019-08-21 2:30,0,100.00 
2019-08-19 3:00,2,3,2019-08-20 3:00,0,100.00 ,2019-08-21 3:00,0,81.37 
2019-08-19 3:00,1,3,2019-08-20 3:00,0,100.00 ,2019-08-21 3:00,1,100.00 
2019-08-19 11:00,2,2,2019-08-20 11:00,1,100.00 ,2019-08-21 11:00,0,100.00 
2019-08-19 14:00,1,2,2019-08-20 14:00,1,85.48 ,2019-08-21 14:00,0,99.01 
2019-08-19 15:30,2,2,2019-08-20 15:30,1,100.00 ,2019-08-21 15:30,1,89.58 
2019-08-19 15:30,2,1,2019-08-20 15:30,0,100.00 ,2019-08-21 15:30,0,99.74 
2019-08-19 16:30,1,3,2019-08-20 16:30,0,100.00 ,2019-08-21 16:30,1,100.00 
2019-08-19 22:30,2,1,2019-08-20 22:30,0,100.00 ,2019-08-21 22:30,0,99.83 
2019-08-20 2:30,1,1,2019-08-21 2:30,1,100.00 ,2019-08-22 2:30,0,99.99 
2019-08-20 3:00,1,3,2019-08-21 3:00,0,100.00 ,2019-08-22 3:00,1,100.00 
2019-08-20 8:00,1,3,2019-08-21 8:00,0,100.00 ,2019-08-22 8:00,1,100.00 
2019-08-20 16:30,1,1,2019-08-21 16:30,0,100.00 ,2019-08-22 16:30,0,99.45 
2019-08-20 17:30,1,3,2019-08-21 17:30,0,100.00 ,2019-08-22 17:30,1,100.00 
2019-08-20 19:30,2,1,2019-08-21 19:30,0,100.00 ,2019-08-22 19:30,0,99.75 
2019-08-20 23:30,2,1,2019-08-21 23:30,0,100.00 ,2019-08-22 23:30,0,99.80 
2019-08-21 2:30,2,3,2019-08-22 2:30,0,100.00 ,2019-08-23 2:30,0,98.68 
2019-08-21 10:30,2,3,2019-08-22 10:30,0,100.00 ,2019-08-23 10:30,0,92.61 
2019-08-21 13:00,2,2,2019-08-22 13:00,1,100.00 ,2019-08-23 13:00,0,84.31 
2019-08-21 13:00,1,1,2019-08-22 13:00,0,100.00 ,2019-08-23 13:00,0,99.97 
2019-08-21 14:00,2,1,2019-08-22 14:00,0,100.00 ,2019-08-23 14:00,0,99.77 
2019-08-21 14:30,2,1,2019-08-22 14:30,0,100.00 ,2019-08-23 14:30,0,99.77 
2019-08-21 15:00,2,3,2019-08-22 15:00,0,100.00 ,2019-08-23 15:00,0,99.96 
2019-08-22 1:00,2,3,2019-08-23 1:00,0,100.00 ,2019-08-24 1:00,0,97.00 
2019-08-22 2:30,1,2,2019-08-23 2:30,1,92.87 ,2019-08-24 2:30,0,98.98 
2019-08-22 3:30,2,1,2019-08-23 3:30,0,100.00 ,2019-08-24 3:30,0,99.83 
2019-08-22 4:00,2,1,2019-08-23 4:00,0,100.00 ,2019-08-24 4:00,0,99.82 
2019-08-22 5:30,1,3,2019-08-23 5:30,0,100.00 ,2019-08-24 5:30,1,100.00 
